filename,kermit,miss_piggy,cook,statler_waldorf,rowlf_the_dog,fozzie_bear
02-01-01_95.jpg,0,0,0,0,0,0
02-01-01_96.jpg,0,0,0,0,0,0
02-01-01_97.jpg,0,0,0,0,0,0
02-01-01_98.jpg,0,0,0,0,0,0
02-01-01_99.jpg,0,0,0,0,0,0
02-01-01_100.jpg,0,0,0,0,0,0
02-01-01_101.jpg,0,0,0,0,0,0
02-01-01_102.jpg,0,0,0,0,0,0
02-01-01_103.jpg,0,0,0,0,0,0
02-01-01_104.jpg,0,0,0,0,0,0
02-01-01_105.jpg,0,0,0,0,0,0
02-01-01_106.jpg,0,0,0,0,0,0
02-01-01_107.jpg,0,0,0,0,0,0
02-01-01_108.jpg,0,0,0,0,0,0
02-01-01_109.jpg,0,0,0,0,0,0
02-01-01_110.jpg,0,0,0,0,0,0
02-01-01_111.jpg,0,0,0,0,0,0
02-01-01_112.jpg,0,0,0,0,0,0
02-01-01_113.jpg,0,0,0,0,0,0
02-01-01_114.jpg,0,0,0,0,0,0
02-01-01_115.jpg,0,0,0,0,0,0
02-01-01_116.jpg,0,0,0,0,0,0
02-01-01_117.jpg,0,0,0,0,0,0
02-01-01_118.jpg,0,0,0,0,0,0
02-01-01_119.jpg,0,0,0,0,0,0
02-01-01_120.jpg,0,0,0,0,0,0
02-01-01_121.jpg,0,0,0,0,0,0
02-01-01_122.jpg,0,0,0,0,0,0
02-01-01_123.jpg,0,0,0,0,0,0
02-01-01_124.jpg,0,0,0,0,0,0
02-01-01_125.jpg,0,0,0,0,0,0
02-01-01_126.jpg,0,0,0,0,0,0
02-01-01_127.jpg,0,0,0,0,0,0
02-01-01_128.jpg,0,0,0,0,0,0
02-01-01_129.jpg,0,0,0,0,0,0
02-01-01_130.jpg,0,0,0,0,0,0
02-01-01_131.jpg,0,0,0,0,0,0
02-01-01_132.jpg,0,0,0,0,0,0
02-01-01_133.jpg,0,0,0,0,0,0
02-01-01_134.jpg,0,0,0,0,0,0
02-01-01_135.jpg,0,0,0,0,0,0
02-01-01_136.jpg,0,0,0,0,0,0
02-01-01_137.jpg,0,0,0,0,0,0
02-01-01_138.jpg,0,0,0,0,0,0
02-01-01_139.jpg,0,0,0,0,0,0
02-01-01_140.jpg,0,0,0,0,0,0
02-01-01_141.jpg,0,0,0,0,0,0
02-01-01_142.jpg,0,0,0,0,0,0
02-01-01_143.jpg,0,0,0,0,0,0
02-01-01_144.jpg,0,0,0,0,0,0
02-01-01_145.jpg,0,0,0,0,0,0
02-01-01_146.jpg,0,0,0,0,0,0
02-01-01_147.jpg,0,0,0,0,0,0
02-01-01_148.jpg,0,0,0,0,0,0
02-01-01_149.jpg,0,0,0,0,0,0
02-01-01_150.jpg,0,0,0,0,0,0
02-01-01_151.jpg,0,0,0,0,0,0
02-01-01_152.jpg,0,0,0,0,0,0
02-01-01_153.jpg,0,0,0,0,0,0
02-01-01_154.jpg,0,0,0,0,0,0
02-01-01_155.jpg,0,0,0,0,0,0
02-01-01_156.jpg,0,0,0,0,0,0
02-01-01_157.jpg,0,0,0,0,0,0
02-01-01_158.jpg,0,0,0,0,0,0
02-01-01_159.jpg,0,0,0,0,0,0
02-01-01_160.jpg,0,0,0,0,0,0
02-01-01_161.jpg,0,0,0,0,0,0
02-01-01_162.jpg,0,0,0,0,0,0
02-01-01_163.jpg,0,0,0,0,0,0
02-01-01_164.jpg,0,0,0,0,0,0
02-01-01_165.jpg,0,0,0,0,0,0
02-01-01_166.jpg,0,0,0,0,0,0
02-01-01_167.jpg,0,0,0,0,0,0
02-01-01_168.jpg,0,0,0,0,0,0
02-01-01_169.jpg,0,0,0,0,0,0
02-01-01_170.jpg,0,0,0,0,0,0
02-01-01_171.jpg,0,0,0,0,0,0
02-01-01_172.jpg,0,0,0,0,0,0
02-01-01_173.jpg,0,0,0,0,0,0
02-01-01_174.jpg,0,0,0,0,0,0
02-01-01_175.jpg,0,0,0,0,0,0
02-01-01_176.jpg,0,0,0,0,0,0
02-01-01_177.jpg,0,0,0,0,0,0
02-01-01_178.jpg,0,0,0,0,0,0
02-01-01_179.jpg,0,0,0,0,0,0
02-01-01_180.jpg,0,0,0,0,0,0
02-01-01_181.jpg,0,0,0,0,0,0
02-01-01_182.jpg,0,0,0,0,0,0
02-01-01_183.jpg,0,0,0,0,0,0
02-01-01_184.jpg,0,0,0,0,0,0
02-01-01_185.jpg,0,0,0,0,0,0
02-01-01_186.jpg,0,0,0,0,0,0
02-01-01_187.jpg,0,0,0,0,0,0
02-01-01_188.jpg,0,0,0,0,0,0
02-01-01_189.jpg,0,0,0,0,0,0
02-01-01_190.jpg,0,0,0,0,0,0
02-01-01_191.jpg,0,0,0,0,0,0
02-01-01_192.jpg,0,0,0,0,0,0
02-01-01_193.jpg,0,0,0,0,0,0
02-01-01_194.jpg,0,0,0,0,0,0
02-01-01_195.jpg,0,0,0,0,0,0
02-01-01_196.jpg,0,0,0,0,0,0
02-01-01_197.jpg,0,0,0,0,0,0
02-01-01_198.jpg,0,0,0,0,0,0
02-01-01_199.jpg,0,0,0,0,0,0
02-01-01_200.jpg,0,0,0,0,0,0
02-01-01_201.jpg,0,0,0,0,0,0
02-01-01_202.jpg,0,0,0,0,0,0
02-01-01_203.jpg,0,0,0,0,0,0
02-01-01_204.jpg,0,0,0,0,0,0
02-01-01_205.jpg,0,0,0,0,0,0
02-01-01_206.jpg,0,0,0,0,0,0
02-01-01_207.jpg,0,0,0,0,0,0
02-01-01_208.jpg,0,0,0,0,0,0
02-01-01_209.jpg,0,0,0,0,0,0
02-01-01_210.jpg,0,0,0,0,0,0
02-01-01_211.jpg,0,0,0,0,0,0
02-01-01_212.jpg,0,0,0,0,0,0
02-01-01_213.jpg,0,0,0,0,0,0
02-01-01_214.jpg,0,0,0,0,0,0
02-01-01_215.jpg,0,0,0,0,0,0
02-01-01_216.jpg,0,0,0,0,0,0
02-01-01_217.jpg,0,0,0,0,0,0
02-01-01_218.jpg,0,0,0,0,0,0
02-01-01_219.jpg,0,0,0,0,0,0
02-01-01_220.jpg,0,0,0,0,0,0
02-01-01_221.jpg,0,0,0,0,0,0
02-01-01_222.jpg,0,0,0,0,0,0
02-01-01_223.jpg,0,0,0,0,0,0
02-01-01_224.jpg,0,0,0,0,0,0
02-01-01_225.jpg,0,0,0,0,0,0
02-01-01_226.jpg,0,0,0,0,0,0
02-01-01_227.jpg,0,0,0,0,0,0
02-01-01_228.jpg,0,0,0,0,0,0
02-01-01_229.jpg,0,0,0,0,0,0
02-01-01_230.jpg,0,0,0,0,0,0
02-01-01_231.jpg,0,0,0,0,0,0
02-01-01_232.jpg,0,0,0,0,0,0
02-01-01_233.jpg,0,0,0,0,0,0
02-01-01_234.jpg,0,0,0,0,0,0
02-01-01_235.jpg,0,0,0,0,0,0
02-01-01_236.jpg,0,0,0,0,0,0
02-01-01_237.jpg,0,0,0,0,0,0
02-01-01_238.jpg,0,0,0,0,0,0
02-01-01_239.jpg,0,0,0,0,0,0
02-01-01_240.jpg,0,0,0,0,0,0
02-01-01_241.jpg,0,0,0,0,0,0
02-01-01_242.jpg,0,0,0,0,0,0
02-01-01_243.jpg,0,0,0,0,0,0
02-01-01_244.jpg,0,0,0,0,0,0
02-01-01_245.jpg,0,0,0,0,0,0
02-01-01_246.jpg,0,0,0,0,0,0
02-01-01_247.jpg,0,0,0,0,0,0
02-01-01_248.jpg,0,0,0,0,0,0
02-01-01_249.jpg,0,0,0,0,0,0
02-01-01_250.jpg,0,0,0,0,0,0
02-01-01_251.jpg,0,0,0,0,0,0
02-01-01_252.jpg,0,0,0,0,0,0
02-01-01_253.jpg,0,0,0,0,0,0
02-01-01_254.jpg,0,0,0,0,0,0
02-01-01_255.jpg,0,0,0,0,0,0
02-01-01_256.jpg,0,0,0,0,0,0
02-01-01_257.jpg,0,0,0,0,0,0
02-01-01_258.jpg,0,0,0,0,0,0
02-01-01_259.jpg,0,0,0,0,0,0
02-01-01_260.jpg,0,0,0,0,0,0
02-01-01_261.jpg,0,0,0,0,0,0
02-01-01_262.jpg,0,0,0,0,0,0
02-01-01_263.jpg,0,0,0,0,0,0
02-01-01_264.jpg,0,0,0,0,0,0
02-01-01_265.jpg,0,0,0,0,0,0
02-01-01_266.jpg,0,0,0,0,0,0
02-01-01_267.jpg,0,0,0,0,0,0
02-01-01_268.jpg,0,0,0,0,0,0
02-01-01_269.jpg,0,0,0,0,0,0
02-01-01_270.jpg,0,0,0,0,0,0
02-01-01_271.jpg,0,0,0,0,0,0
02-01-01_272.jpg,0,0,0,0,0,0
02-01-01_273.jpg,0,0,0,0,0,0
02-01-01_274.jpg,0,0,0,0,0,0
02-01-01_275.jpg,0,0,0,0,0,0
02-01-01_276.jpg,0,0,0,0,0,0
02-01-01_277.jpg,0,0,0,0,0,0
02-01-01_278.jpg,0,0,0,0,0,0
02-01-01_279.jpg,0,0,0,0,0,0
02-01-01_280.jpg,0,0,0,0,0,0
02-01-01_281.jpg,0,0,0,0,0,0
02-01-01_282.jpg,0,0,0,0,0,0
02-01-01_283.jpg,0,0,0,0,0,0
02-01-01_284.jpg,0,0,0,0,0,0
02-01-01_285.jpg,0,0,0,0,0,0
02-01-01_286.jpg,0,0,0,0,0,0
02-01-01_287.jpg,0,0,0,0,0,0
02-01-01_288.jpg,0,0,0,0,0,0
02-01-01_289.jpg,0,0,0,0,0,0
02-01-01_290.jpg,0,0,0,0,0,0
02-01-01_291.jpg,0,0,0,0,0,0
02-01-01_292.jpg,0,0,0,0,0,0
02-01-01_293.jpg,0,0,0,0,0,0
02-01-01_294.jpg,0,0,0,0,0,0
02-01-01_295.jpg,0,0,0,0,0,0
02-01-01_296.jpg,0,0,0,0,0,0
02-01-01_297.jpg,0,0,0,0,0,0
02-01-01_298.jpg,0,0,0,0,0,0
02-01-01_299.jpg,0,0,0,0,0,0
02-01-01_300.jpg,0,0,0,0,0,0
02-01-01_301.jpg,0,0,0,0,0,0
02-01-01_302.jpg,0,0,0,0,0,0
02-01-01_303.jpg,0,0,0,0,0,0
02-01-01_304.jpg,0,0,0,0,0,0
02-01-01_305.jpg,0,0,0,0,0,0
02-01-01_306.jpg,0,0,0,0,0,0
02-01-01_307.jpg,0,0,0,0,0,0
02-01-01_308.jpg,0,0,0,0,0,0
02-01-01_309.jpg,0,0,0,0,0,0
02-01-01_310.jpg,0,0,0,0,0,0
02-01-01_311.jpg,0,0,0,0,0,0
02-01-01_312.jpg,0,0,0,0,0,0
02-01-01_313.jpg,0,0,0,0,0,0
02-01-01_314.jpg,0,0,0,0,0,0
02-01-01_315.jpg,0,0,0,0,0,0
02-01-01_316.jpg,0,0,0,0,0,0
02-01-01_317.jpg,0,0,0,0,0,0
02-01-01_318.jpg,0,0,0,0,0,0
02-01-01_319.jpg,0,0,0,0,0,0
02-01-01_320.jpg,0,0,0,0,0,0
02-01-01_321.jpg,0,0,0,0,0,0
02-01-01_322.jpg,0,0,0,0,0,0
02-01-01_323.jpg,0,0,0,0,0,0
02-01-01_324.jpg,0,0,0,0,0,0
02-01-01_325.jpg,0,0,0,0,0,0
02-01-01_326.jpg,0,0,0,0,0,0
02-01-01_327.jpg,0,0,0,0,0,0
02-01-01_328.jpg,0,0,0,0,0,0
02-01-01_329.jpg,0,0,0,0,0,0
02-01-01_330.jpg,0,0,0,0,0,0
02-01-01_331.jpg,0,0,0,0,0,0
02-01-01_332.jpg,0,0,0,0,0,0
02-01-01_333.jpg,0,0,0,0,0,0
02-01-01_334.jpg,0,0,0,0,0,0
02-01-01_335.jpg,0,0,0,0,0,0
02-01-01_336.jpg,0,0,0,0,0,0
02-01-01_337.jpg,0,0,0,0,0,0
02-01-01_338.jpg,0,0,0,0,0,0
02-01-01_339.jpg,0,0,0,0,0,0
02-01-01_340.jpg,0,0,0,0,0,0
02-01-01_341.jpg,0,0,0,0,0,0
02-01-01_342.jpg,0,0,0,0,0,0
02-01-01_343.jpg,0,0,0,0,0,0
02-01-01_344.jpg,0,0,0,0,0,0
02-01-01_345.jpg,0,0,0,0,0,0
02-01-01_346.jpg,0,0,0,0,0,0
02-01-01_347.jpg,0,0,0,0,0,0
02-01-01_348.jpg,0,0,0,0,0,0
02-01-01_349.jpg,0,0,0,0,0,0
02-01-01_350.jpg,0,0,0,0,0,0
02-01-01_351.jpg,0,0,0,0,0,0
02-01-01_352.jpg,0,0,0,0,0,0
02-01-01_353.jpg,0,0,0,0,0,0
02-01-01_354.jpg,0,0,0,0,0,0
02-01-01_355.jpg,0,0,0,0,0,0
02-01-01_356.jpg,0,0,0,0,0,0
02-01-01_357.jpg,0,0,0,0,0,0
02-01-01_358.jpg,0,0,0,0,0,0
02-01-01_359.jpg,0,0,0,0,0,0
02-01-01_360.jpg,0,0,0,0,0,0
02-01-01_361.jpg,0,0,0,0,0,0
02-01-01_362.jpg,0,0,0,0,0,0
02-01-01_363.jpg,0,0,0,0,0,0
02-01-01_364.jpg,0,0,0,0,0,0
02-01-01_365.jpg,0,0,0,0,0,0
02-01-01_366.jpg,0,0,0,0,0,0
02-01-01_367.jpg,0,0,0,0,0,0
02-01-01_368.jpg,0,0,0,0,0,0
02-01-01_369.jpg,0,0,0,0,0,0
02-01-01_370.jpg,0,0,0,0,0,0
02-01-01_371.jpg,0,0,0,0,0,0
02-01-01_372.jpg,0,0,0,0,0,0
02-01-01_373.jpg,0,0,0,0,0,0
02-01-01_374.jpg,0,0,0,0,0,0
02-01-01_375.jpg,0,0,0,0,0,0
02-01-01_376.jpg,0,0,0,0,0,0
02-01-01_377.jpg,0,0,0,0,0,0
02-01-01_378.jpg,0,0,0,0,0,0
02-01-01_379.jpg,0,0,0,0,0,0
02-01-01_380.jpg,0,0,0,0,0,0
02-01-01_381.jpg,0,0,0,0,0,0
02-01-01_382.jpg,0,0,0,0,0,0
02-01-01_383.jpg,0,0,0,0,0,0
02-01-01_384.jpg,0,0,0,0,0,0
02-01-01_385.jpg,0,0,0,0,0,0
02-01-01_386.jpg,0,0,0,0,0,0
02-01-01_387.jpg,0,0,0,0,0,0
02-01-01_388.jpg,0,0,0,0,0,0
02-01-01_389.jpg,0,0,0,0,0,0
02-01-01_390.jpg,0,0,0,0,0,0
02-01-01_391.jpg,0,0,0,0,0,0
02-01-01_392.jpg,0,0,0,0,0,0
02-01-01_393.jpg,0,0,0,0,0,0
02-01-01_394.jpg,0,0,0,0,0,0
02-01-01_395.jpg,0,0,0,0,0,0
02-01-01_396.jpg,0,0,0,0,0,0
02-01-01_397.jpg,0,0,0,0,0,0
02-01-01_398.jpg,0,0,0,0,0,0
02-01-01_399.jpg,0,0,0,0,0,0
02-01-01_400.jpg,0,0,0,0,0,0
02-01-01_401.jpg,0,0,0,0,0,0
02-01-01_402.jpg,0,0,0,0,0,0
02-01-01_403.jpg,0,0,0,0,0,0
02-01-01_404.jpg,0,0,0,0,0,0
02-01-01_405.jpg,0,0,0,0,0,0
02-01-01_406.jpg,0,0,0,0,0,0
02-01-01_407.jpg,0,0,0,0,0,0
02-01-01_408.jpg,0,0,0,0,0,0
02-01-01_409.jpg,0,0,0,0,0,0
02-01-01_410.jpg,0,0,0,0,0,0
02-01-01_411.jpg,0,0,0,0,0,0
02-01-01_412.jpg,0,0,0,0,0,0
02-01-01_413.jpg,0,0,0,0,0,0
02-01-01_414.jpg,0,0,0,0,0,0
02-01-01_415.jpg,0,0,0,0,0,0
02-01-01_416.jpg,0,0,0,0,0,0
02-01-01_417.jpg,0,0,0,0,0,0
02-01-01_418.jpg,0,0,0,0,0,0
02-01-01_419.jpg,0,0,0,0,0,0
02-01-01_420.jpg,0,0,0,0,0,0
02-01-01_421.jpg,0,0,0,0,0,0
02-01-01_422.jpg,0,0,0,0,0,0
02-01-01_423.jpg,0,0,0,0,0,0
02-01-01_424.jpg,0,0,0,0,0,0
02-01-01_425.jpg,0,0,0,0,0,0
02-01-01_426.jpg,0,0,0,0,0,0
02-01-01_427.jpg,0,0,0,0,0,0
02-01-01_428.jpg,0,0,0,0,0,0
02-01-01_429.jpg,0,0,0,0,0,0
02-01-01_430.jpg,0,0,0,0,0,0
02-01-01_431.jpg,0,0,0,0,0,0
02-01-01_432.jpg,0,0,0,0,0,0
02-01-01_433.jpg,0,0,0,0,0,0
02-01-01_434.jpg,0,0,0,0,0,0
02-01-01_435.jpg,0,0,0,0,0,0
02-01-01_436.jpg,0,0,0,0,0,0
02-01-01_437.jpg,0,0,0,0,0,0
02-01-01_438.jpg,0,0,0,0,0,0
02-01-01_439.jpg,0,0,0,0,0,0
02-01-01_440.jpg,0,0,0,0,0,0
02-01-01_441.jpg,0,0,0,0,0,0
02-01-01_442.jpg,0,0,0,0,0,0
02-01-01_443.jpg,0,0,0,0,0,0
02-01-01_444.jpg,0,0,0,0,0,0
02-01-01_445.jpg,0,0,0,0,0,0
02-01-01_446.jpg,0,0,0,0,0,0
02-01-01_447.jpg,0,0,0,0,0,0
02-01-01_448.jpg,0,0,0,0,0,0
02-01-01_449.jpg,0,0,0,0,0,0
02-01-01_450.jpg,0,0,0,0,0,0
02-01-01_451.jpg,0,0,0,0,0,0
02-01-01_452.jpg,0,0,0,0,0,0
02-01-01_453.jpg,0,0,0,0,0,0
02-01-01_454.jpg,0,0,0,0,0,0
02-01-01_455.jpg,0,0,0,0,0,0
02-01-01_456.jpg,0,0,0,0,0,0
02-01-01_457.jpg,0,0,0,0,0,0
02-01-01_458.jpg,0,0,0,0,0,0
02-01-01_459.jpg,0,0,0,0,0,0
02-01-01_460.jpg,0,0,0,0,0,0
02-01-01_461.jpg,0,0,0,0,0,0
02-01-01_462.jpg,0,0,0,0,0,0
02-01-01_463.jpg,0,0,0,0,0,0
02-01-01_464.jpg,0,0,0,0,0,0
02-01-01_465.jpg,0,0,0,0,0,0
02-01-01_466.jpg,0,0,0,0,0,0
02-01-01_467.jpg,0,0,0,0,0,0
02-01-01_468.jpg,0,0,0,0,0,0
02-01-01_469.jpg,0,0,0,0,0,0
02-01-01_470.jpg,0,0,0,0,0,0
02-01-01_471.jpg,0,0,0,0,0,0
02-01-01_472.jpg,0,0,0,0,0,0
02-01-01_473.jpg,0,0,0,0,0,0
02-01-01_474.jpg,0,0,0,0,0,0
02-01-01_475.jpg,0,0,0,0,0,0
02-01-01_476.jpg,0,0,0,0,0,0
02-01-01_477.jpg,0,0,0,0,0,0
02-01-01_478.jpg,0,0,0,0,0,0
02-01-01_479.jpg,0,0,0,0,0,0
02-01-01_480.jpg,0,0,0,0,0,0
02-01-01_481.jpg,0,0,0,0,0,0
02-01-01_482.jpg,0,0,0,0,0,0
02-01-01_483.jpg,0,0,0,0,0,0
02-01-01_484.jpg,0,0,0,0,0,0
02-01-01_485.jpg,0,0,0,0,0,0
02-01-01_486.jpg,0,0,0,0,0,0
02-01-01_487.jpg,0,0,0,0,0,0
02-01-01_488.jpg,0,0,0,0,0,0
02-01-01_489.jpg,0,0,0,0,0,0
02-01-01_490.jpg,0,0,0,0,0,0
02-01-01_491.jpg,0,0,0,0,0,0
02-01-01_492.jpg,0,0,0,0,0,0
02-01-01_493.jpg,0,0,0,0,0,0
02-01-01_494.jpg,0,0,0,0,0,0
02-01-01_495.jpg,0,0,0,0,0,0
02-01-01_496.jpg,0,0,0,0,0,0
02-01-01_497.jpg,0,0,0,0,0,0
02-01-01_498.jpg,0,0,0,0,0,0
02-01-01_499.jpg,0,0,0,0,0,0
02-01-01_500.jpg,0,0,0,0,0,0
02-01-01_501.jpg,0,0,0,0,0,0
02-01-01_502.jpg,0,0,0,0,0,0
02-01-01_503.jpg,0,0,0,0,0,0
02-01-01_504.jpg,0,0,0,0,0,0
02-01-01_505.jpg,0,0,0,0,0,0
02-01-01_506.jpg,0,0,0,0,0,0
02-01-01_507.jpg,0,0,0,0,0,0
02-01-01_508.jpg,0,0,0,0,0,0
02-01-01_509.jpg,0,0,0,0,0,0
02-01-01_510.jpg,0,0,0,0,0,0
02-01-01_511.jpg,0,0,0,0,0,0
02-01-01_512.jpg,0,0,0,0,0,0
02-01-01_513.jpg,0,0,0,0,0,0
02-01-01_514.jpg,0,0,0,0,0,0
02-01-01_515.jpg,0,0,0,0,0,0
02-01-01_516.jpg,0,0,0,0,0,0
02-01-01_517.jpg,0,0,0,0,0,0
02-01-01_518.jpg,0,0,0,0,0,0
02-01-01_519.jpg,0,0,0,0,0,0
02-01-01_520.jpg,0,0,0,0,0,0
02-01-01_521.jpg,0,0,0,0,0,0
02-01-01_522.jpg,0,0,0,0,0,0
02-01-01_523.jpg,0,0,0,0,0,0
02-01-01_524.jpg,0,0,0,0,0,0
02-01-01_525.jpg,0,0,0,0,0,0
02-01-01_526.jpg,0,0,0,0,0,0
02-01-01_527.jpg,0,0,0,0,0,0
02-01-01_528.jpg,0,0,0,0,0,0
02-01-01_529.jpg,0,0,0,0,0,0
02-01-01_530.jpg,0,0,0,0,0,0
02-01-01_531.jpg,0,0,0,0,0,0
02-01-01_532.jpg,0,0,0,0,0,0
02-01-01_533.jpg,0,0,0,0,0,0
02-01-01_534.jpg,0,0,0,0,0,0
02-01-01_535.jpg,0,0,0,0,0,0
02-01-01_536.jpg,0,0,0,0,0,0
02-01-01_537.jpg,0,0,0,0,0,0
02-01-01_538.jpg,0,0,0,0,0,0
02-01-01_539.jpg,0,0,0,0,0,0
02-01-01_540.jpg,0,0,0,0,0,0
02-01-01_541.jpg,0,0,0,0,0,0
02-01-01_542.jpg,0,0,0,0,0,0
02-01-01_543.jpg,0,0,0,0,0,0
02-01-01_544.jpg,0,0,0,0,0,0
02-01-01_545.jpg,0,0,0,0,0,0
02-01-01_546.jpg,0,0,0,0,0,0
02-01-01_547.jpg,0,0,0,0,0,0
02-01-01_548.jpg,0,0,0,0,0,0
02-01-01_549.jpg,0,0,0,0,0,0
02-01-01_550.jpg,0,0,0,0,0,0
02-01-01_551.jpg,0,0,0,0,0,0
02-01-01_552.jpg,0,0,0,0,0,0
02-01-01_553.jpg,0,0,0,0,0,0
02-01-01_554.jpg,0,0,0,0,0,0
02-01-01_555.jpg,0,0,0,0,0,0
02-01-01_556.jpg,0,0,0,0,0,0
02-01-01_557.jpg,0,0,0,0,0,0
02-01-01_558.jpg,0,0,0,0,0,0
02-01-01_559.jpg,0,0,0,0,0,0
02-01-01_560.jpg,0,0,0,0,0,0
02-01-01_561.jpg,0,0,0,0,0,0
02-01-01_562.jpg,0,0,0,0,0,0
02-01-01_563.jpg,0,0,0,0,0,0
02-01-01_564.jpg,0,0,0,0,0,0
02-01-01_565.jpg,0,0,0,0,0,0
02-01-01_566.jpg,0,0,0,0,0,0
02-01-01_567.jpg,0,0,0,0,0,0
02-01-01_568.jpg,0,0,0,0,0,0
02-01-01_569.jpg,0,0,0,0,0,0
02-01-01_570.jpg,0,0,0,0,0,0
02-01-01_571.jpg,0,0,0,0,0,0
02-01-01_572.jpg,0,0,0,0,0,0
02-01-01_573.jpg,0,0,0,0,0,0
02-01-01_574.jpg,0,0,0,0,0,0
02-01-01_575.jpg,0,0,0,0,0,0
02-01-01_576.jpg,0,0,0,0,0,0
02-01-01_577.jpg,0,0,0,0,0,0
02-01-01_578.jpg,0,0,0,0,0,0
